GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS
2020-08-07,21901277,1610612755,1610612753,2019,1
2020-08-07,21901278,1610612740,1610612764,2019,1
2020-08-07,21901279,1610612761,1610612738,2019,0
2020-08-06,21901268,1610612758,1610612740,2019,1
2020-08-06,21901269,1610612749,1610612748,2019,1
2020-08-06,21901270,1610612756,1610612754,2019,1
2020-08-06,21901271,1610612742,1610612746,2019,0
2020-08-06,21901272,1610612743,1610612757,2019,0
2020-08-06,21901273,1610612745,1610612747,2019,1
2020-08-05,21901262,1610612762,1610612763,2019,1
2020-08-05,21901263,1610612764,1610612755,2019,0
2020-08-05,21901264,1610612759,1610612743,2019,0
2020-08-05,21901265,1610612747,1610612760,2019,0
2020-08-05,21901266,1610612753,1610612761,2019,0
2020-08-05,21901267,1610612738,1610612751,2019,1
2020-08-04,21901256,1610612749,1610612751,2019,0
2020-08-04,21901257,1610612758,1610612742,2019,0
2020-08-04,21901258,1610612746,1610612756,2019,0
2020-08-04,21901259,1610612754,1610612753,2019,1
2020-08-04,21901260,1610612748,1610612738,2019,1
2020-08-04,21901261,1610612757,1610612745,2019,1
2020-08-03,21901250,1610612748,1610612761,2019,0
2020-08-03,21901251,1610612760,1610612743,2019,0
2020-08-03,21901252,1610612764,1610612754,2019,0
2020-08-03,21901253,1610612740,1610612763,2019,1
2020-08-03,21901254,1610612755,1610612759,2019,1
2020-08-03,21901255,1610612762,1610612747,2019,0
2020-08-02,21901244,1610612751,1610612764,2019,1
2020-08-02,21901245,1610612738,1610612757,2019,1
2020-08-02,21901246,1610612763,1610612759,2019,0
2020-08-02,21901247,1610612753,1610612758,2019,1
2020-08-02,21901248,1610612745,1610612749,2019,1
2020-08-02,21901249,1610612756,1610612742,2019,1
2020-08-01,21901239,1610612743,1610612748,2019,0
2020-08-01,21901240,1610612760,1610612762,2019,1
2020-08-01,21901241,1610612746,1610612740,2019,1
2020-08-01,21901242,1610612754,1610612755,2019,1
2020-08-01,21901243,1610612761,1610612747,2019,1
2020-07-31,21901233,1610612751,1610612753,2019,0
2020-07-31,21901234,1610612757,1610612763,2019,1
2020-07-31,21901235,1610612764,1610612756,2019,0
2020-07-31,21901236,1610612749,1610612738,2019,1
2020-07-31,21901237,1610612759,1610612758,2019,1
2020-07-31,21901238,1610612742,1610612745,2019,0
2020-07-30,21901231,1610612740,1610612762,2019,0
2020-07-30,21901232,1610612747,1610612746,2019,1
2020-07-28,11900128,1610612748,1610612763,2019,0
2020-07-28,11900129,1610612756,1610612761,2019,1
2020-07-28,11900130,1610612754,1610612759,2019,0
2020-07-28,11900131,1610612757,1610612760,2019,0
2020-07-28,11900132,1610612745,1610612738,2019,1
2020-07-28,11900133,1610612755,1610612742,2019,0
2020-07-27,11900123,1610612747,1610612764,2019,1
2020-07-27,11900124,1610612746,1610612758,2019,0
2020-07-27,11900125,1610612751,1610612762,2019,0
2020-07-27,11900126,1610612743,1610612753,2019,0
2020-07-27,11900127,1610612749,1610612740,2019,0
2020-07-26,11900118,1610612760,1610612755,2019,1
2020-07-26,11900119,1610612738,1610612756,2019,1
2020-07-26,11900120,1610612742,1610612754,2019,0
2020-07-26,11900121,1610612761,1610612757,2019,1
2020-07-26,11900122,1610612763,1610612745,2019,0
2020-07-25,11900112,1610612753,1610612747,2019,0
2020-07-25,11900113,1610612758,1610612749,2019,0
2020-07-25,11900114,1610612762,1610612748,2019,1
2020-07-25,11900115,1610612759,1610612751,2019,0
2020-07-25,11900116,1610612764,1610612746,2019,0
2020-07-25,11900117,1610612740,1610612743,2019,1
2020-07-24,11900109,1610612755,1610612763,2019,1
2020-07-24,11900110,1610612738,1610612760,2019,0
2020-07-24,11900111,1610612761,1610612745,2019,1
2020-07-23,11900105,1610612749,1610612759,2019,1
2020-07-23,11900106,1610612754,1610612757,2019,1
2020-07-23,11900107,1610612747,1610612742,2019,0
2020-07-23,11900108,1610612762,1610612756,2019,0
2020-07-22,11900101,1610612746,1610612753,2019,1
2020-07-22,11900102,1610612743,1610612764,2019,1
2020-07-22,11900103,1610612751,1610612740,2019,0
2020-07-22,11900104,1610612748,1610612758,2019,1
2020-03-11,21900971,1610612755,1610612765,2019,1
2020-03-11,21900969,1610612737,1610612752,2019,0
2020-03-11,21900970,1610612748,1610612766,2019,0
2020-03-11,21900973,1610612742,1610612743,2019,1
2020-03-10,21900960,1610612754,1610612738,2019,0
2020-03-10,21900961,1610612764,1610612752,2019,1
2020-03-10,21900962,1610612741,1610612739,2019,1
2020-03-10,21900963,1610612745,1610612750,2019,1
2020-03-10,21900964,1610612763,1610612753,2019,0
2020-03-10,21900965,1610612759,1610612742,2019,1
2020-03-10,21900966,1610612757,1610612756,2019,1
2020-03-10,21900967,1610612744,1610612746,2019,0
2020-03-10,21900968,1610612747,1610612751,2019,0
2020-03-09,21900957,1610612737,1610612766,2019,1
2020-03-09,21900958,1610612743,1610612749,2019,1
2020-03-09,21900959,1610612762,1610612761,2019,0
2020-03-08,21900946,1610612751,1610612741,2019,1
2020-03-08,21900947,1610612750,1610612740,2019,0
2020-03-08,21900948,1610612746,1610612747,2019,0
2020-03-08,21900949,1610612738,1610612760,2019,0
2020-03-08,21900950,1610612756,1610612749,2019,1
2020-03-08,21900951,1610612764,1610612748,2019,0
2020-03-08,21900952,1610612742,1610612754,2019,0
2020-03-08,21900953,1610612745,1610612753,2019,0
2020-03-08,21900954,1610612739,1610612759,2019,1
2020-03-08,21900955,1610612752,1610612765,2019,1
2020-03-08,21900956,1610612758,1610612761,2019,0
2020-03-07,21900940,1610612766,1610612745,2019,1
2020-03-07,21900941,1610612765,1610612762,2019,0
2020-03-07,21900942,1610612739,1610612743,2019,1
2020-03-07,21900943,1610612763,1610612737,2019,1
2020-03-07,21900944,1610612744,1610612755,2019,1
2020-03-07,21900945,1610612757,1610612758,2019,0
2020-03-06,21900930,1610612764,1610612737,2019,1
2020-03-06,21900931,1610612751,1610612759,2019,1
2020-03-06,21900932,1610612752,1610612760,2019,0
2020-03-06,21900933,1610612738,1610612762,2019,0
2020-03-06,21900934,1610612741,1610612754,2019,0
2020-03-06,21900935,1610612750,1610612753,2019,0
2020-03-06,21900936,1610612740,1610612748,2019,1
2020-03-06,21900937,1610612742,1610612763,2019,1
2020-03-06,21900938,1610612756,1610612757,2019,1
2020-03-06,21900939,1610612747,1610612749,2019,1
2020-03-05,21900926,1610612766,1610612743,2019,0
2020-03-05,21900927,1610612745,1610612746,2019,0
2020-03-05,21900928,1610612758,1610612755,2019,0
2020-03-05,21900929,1610612744,1610612761,2019,0
2020-03-04,21900917,1610612739,1610612738,2019,0
2020-03-04,21900918,1610612765,1610612760,2019,0
2020-03-04,21900924,1610612749,1610612754,2019,1
2020-03-04,21900919,1610612748,1610612753,2019,1
2020-03-04,21900920,1610612751,1610612763,2019,0
2020-03-04,21900921,1610612752,1610612762,2019,0
2020-03-04,21900922,1610612750,1610612741,2019,1
2020-03-04,21900923,1610612742,1610612740,2019,1
2020-03-04,21900925,1610612757,1610612764,2019,1
2020-03-03,21900909,1610612766,1610612759,2019,0
2020-03-03,21900910,1610612738,1610612751,2019,0
2020-03-03,21900911,1610612740,1610612750,2019,0
2020-03-03,21900912,1610612760,1610612746,2019,0
2020-03-03,21900913,1610612743,1610612744,2019,0
2020-03-03,21900914,1610612756,1610612761,2019,0
2020-03-03,21900915,1610612747,1610612755,2019,1
2020-03-03,21900916,1610612758,1610612764,2019,1
2020-03-02,21900902,1610612739,1610612762,2019,0
2020-03-02,21900903,1610612752,1610612745,2019,1
2020-03-02,21900904,1610612753,1610612757,2019,0
2020-03-02,21900905,1610612737,1610612763,2019,0
2020-03-02,21900906,1610612748,1610612749,2019,1
2020-03-02,21900907,1610612741,1610612742,2019,1
2020-03-02,21900908,1610612759,1610612754,2019,0
2020-03-01,21900895,1610612766,1610612749,2019,0
2020-03-01,21900896,1610612750,1610612742,2019,0
2020-03-01,21900897,1610612746,1610612755,2019,1
2020-03-01,21900898,1610612743,1610612761,2019,1
2020-03-01,21900899,1610612758,1610612765,2019,1
2020-03-01,21900900,1610612740,1610612747,2019,0
2020-03-01,21900901,1610612744,1610612764,2019,0
2020-02-29,21900887,1610612752,1610612741,2019,1
2020-02-29,21900888,1610612737,1610612757,2019,1
2020-02-29,21900889,1610612748,1610612751,2019,1
2020-02-29,21900890,1610612739,1610612754,2019,0
2020-02-29,21900891,1610612763,1610612747,2019,1
2020-02-29,21900892,1610612738,1610612745,2019,0
2020-02-29,21900893,1610612759,1610612753,2019,1
2020-02-29,21900894,1610612756,1610612744,2019,0
2020-02-28,21900877,1610612753,1610612750,2019,1
2020-02-28,21900878,1610612737,1610612751,2019,1
2020-02-28,21900879,1610612761,1610612766,2019,0
2020-02-28,21900880,1610612748,1610612742,2019,1
2020-02-28,21900881,1610612763,1610612758,2019,0
2020-02-28,21900882,1610612749,1610612760,2019,1
2020-02-28,21900883,1610612740,1610612739,2019,1
2020-02-28,21900884,1610612756,1610612765,2019,0
2020-02-28,21900885,1610612762,1610612764,2019,1
2020-02-28,21900886,1610612746,1610612743,2019,1
2020-02-27,21900873,1610612755,1610612752,2019,1
2020-02-27,21900874,1610612754,1610612757,2019,1
2020-02-27,21900875,1610612760,1610612758,2019,1
2020-02-27,21900876,1610612744,1610612747,2019,0
2020-02-26,21900864,1610612766,1610612752,2019,1
2020-02-26,21900865,1610612739,1610612755,2019,1
2020-02-26,21900866,1610612764,1610612751,2019,1
2020-02-26,21900867,1610612737,1610612753,2019,0
2020-02-26,21900868,1610612748,1610612750,2019,0
2020-02-26,21900870,1610612745,1610612763,2019,1
2020-02-26,21900869,1610612759,1610612742,2019,0
2020-02-26,21900871,1610612756,1610612746,2019,0
2020-02-26,21900872,1610612762,1610612738,2019,0
2020-02-25,21900857,1610612754,1610612766,2019,1
2020-02-25,21900858,1610612761,1610612749,2019,0
2020-02-25,21900859,1610612741,1610612760,2019,0
2020-02-25,21900860,1610612743,1610612765,2019,1
2020-02-25,21900861,1610612747,1610612740,2019,1
2020-02-25,21900862,1610612757,1610612738,2019,0
2020-02-25,21900863,1610612744,1610612758,2019,0
2020-02-24,21900849,1610612739,1610612748,2019,1
2020-02-24,21900850,1610612755,1610612737,2019,1
2020-02-24,21900851,1610612764,1610612749,2019,0
2020-02-24,21900852,1610612751,1610612753,2019,0
2020-02-24,21900853,1610612745,1610612752,2019,1
2020-02-24,21900854,1610612742,1610612750,2019,1
2020-02-24,21900855,1610612762,1610612756,2019,0
2020-02-24,21900856,1610612746,1610612763,2019,1
2020-02-23,21900842,1610612747,1610612738,2019,1
2020-02-23,21900843,1610612761,1610612754,2019,1
2020-02-23,21900844,1610612743,1610612750,2019,1
2020-02-23,21900845,1610612741,1610612764,2019,1
2020-02-23,21900846,1610612760,1610612759,2019,1
2020-02-23,21900847,1610612744,1610612740,2019,0
2020-02-23,21900848,1610612757,1610612765,2019,1
2020-02-22,21900835,1610612746,1610612758,2019,0
2020-02-22,21900836,1610612766,1610612751,2019,0
2020-02-22,21900837,1610612737,1610612742,2019,1
2020-02-22,21900838,1610612748,1610612739,2019,1
2020-02-22,21900839,1610612741,1610612756,2019,0
2020-02-22,21900840,1610612749,1610612755,2019,1
2020-02-22,21900841,1610612762,1610612745,2019,0
2020-02-21,21900826,1610612753,1610612742,2019,0
2020-02-21,21900827,1610612764,1610612739,2019,0
2020-02-21,21900828,1610612752,1610612754,2019,0
2020-02-21,21900829,1610612761,1610612756,2019,1
2020-02-21,21900830,1610612750,1610612738,2019,0
2020-02-21,21900831,1610612760,1610612743,2019,1
2020-02-21,21900832,1610612762,1610612759,2019,0
2020-02-21,21900833,1610612747,1610612763,2019,1
2020-02-21,21900834,1610612757,1610612740,2019,0
2020-02-20,21900820,1610612765,1610612749,2019,0
2020-02-20,21900821,1610612737,1610612748,2019,1
2020-02-20,21900822,1610612755,1610612751,2019,1
2020-02-20,21900823,1610612741,1610612766,2019,0
2020-02-20,21900824,1610612758,1610612763,2019,1
2020-02-20,21900825,1610612744,1610612745,2019,0
2020-02-13,21900818,1610612738,1610612746,2019,1
2020-02-13,21900819,1610612740,1610612760,2019,0
2020-02-12,21900807,1610612739,1610612737,2019,1
2020-02-12,21900808,1610612753,1610612765,2019,1
2020-02-12,21900809,1610612751,1610612761,2019,1
2020-02-12,21900810,1610612754,1610612749,2019,1
2020-02-12,21900811,1610612752,1610612764,2019,0
2020-02-12,21900812,1610612763,1610612757,2019,1
2020-02-12,21900813,1610612750,1610612766,2019,0
2020-02-12,21900814,1610612742,1610612758,2019,1
2020-02-12,21900815,1610612756,1610612744,2019,1
2020-02-12,21900816,1610612762,1610612748,2019,1
2020-02-12,21900817,1610612743,1610612747,2019,0
2020-02-11,21900802,1610612755,1610612746,2019,1
2020-02-11,21900803,1610612764,1610612741,2019,1
2020-02-11,21900804,1610612740,1610612757,2019,1
2020-02-11,21900805,1610612760,1610612759,2019,0
2020-02-11,21900806,1610612745,1610612738,2019,1
2020-02-10,21900793,1610612765,1610612766,2019,0
2020-02-10,21900794,1610612754,1610612751,2019,0
2020-02-10,21900795,1610612753,1610612737,2019,1
2020-02-10,21900796,1610612761,1610612750,2019,1
2020-02-10,21900797,1610612749,1610612758,2019,1
2020-02-10,21900798,1610612742,1610612762,2019,0
2020-02-10,21900799,1610612743,1610612759,2019,1
2020-02-10,21900800,1610612744,1610612748,2019,0
2020-02-10,21900801,1610612747,1610612756,2019,1
2020-02-09,21900786,1610612760,1610612738,2019,0
2020-02-09,21900787,1610612737,1610612752,2019,1
2020-02-09,21900788,1610612755,1610612741,2019,1
2020-02-09,21900789,1610612764,1610612763,2019,0
2020-02-09,21900790,1610612745,1610612762,2019,0
2020-02-09,21900791,1610612739,1610612746,2019,0
2020-02-09,21900792,1610612757,1610612748,2019,1
2020-02-08,21900777,1610612753,1610612749,2019,0
2020-02-08,21900778,1610612766,1610612742,2019,0
2020-02-08,21900779,1610612765,1610612752,2019,0
2020-02-08,21900780,1610612754,1610612740,2019,0
2020-02-08,21900781,1610612761,1610612751,2019,1
2020-02-08,21900782,1610612750,1610612746,2019,1
2020-02-08,21900783,1610612744,1610612747,2019,0
2020-02-08,21900784,1610612756,1610612743,2019,0
2020-02-08,21900785,1610612758,1610612759,2019,1
2020-02-07,21900769,1610612755,1610612763,2019,1
2020-02-07,21900770,1610612764,1610612742,2019,1
2020-02-07,21900771,1610612738,1610612737,2019,1
2020-02-07,21900772,1610612754,1610612761,2019,0
2020-02-07,21900773,1610612760,1610612765,2019,1
2020-02-07,21900774,1610612756,1610612745,2019,1
2020-02-07,21900775,1610612758,1610612748,2019,1
2020-02-07,21900776,1610612762,1610612757,2019,1
2020-02-06,21900764,1610612752,1610612753,2019,1
2020-02-06,21900765,1610612741,1610612740,2019,0
2020-02-06,21900766,1610612749,1610612755,2019,1
2020-02-06,21900767,1610612757,1610612759,2019,1
2020-02-06,21900768,1610612747,1610612745,2019,0
2020-02-05,21900755,1610612765,1610612756,2019,1
2020-02-05,21900756,1610612738,1610612753,2019,1
2020-02-05,21900757,1610612751,1610612744,2019,1
2020-02-05,21900758,1610612761,1610612754,2019,1
2020-02-05,21900759,1610612750,1610612737,2019,0
2020-02-05,21900760,1610612760,1610612739,2019,1
2020-02-05,21900761,1610612742,1610612763,2019,0
2020-02-05,21900762,1610612762,1610612743,2019,0
2020-02-05,21900763,1610612746,1610612748,2019,1
2020-02-04,21900751,1610612740,1610612749,2019,0
2020-02-04,21900752,1610612745,1610612766,2019,1
2020-02-04,21900753,1610612743,1610612757,2019,1
2020-02-04,21900754,1610612747,1610612759,2019,1
2020-02-03,21900741,1610612766,1610612753,2019,0
2020-02-03,21900742,1610612739,1610612752,2019,0
2020-02-03,21900743,1610612754,1610612742,2019,0
2020-02-03,21900744,1610612764,1610612744,2019,0
2020-02-03,21900745,1610612737,1610612738,2019,0
2020-02-03,21900746,1610612751,1610612756,2019,1
2020-02-03,21900747,1610612748,1610612755,2019,1
2020-02-03,21900748,1610612763,1610612765,2019,1
2020-02-03,21900749,1610612758,1610612750,2019,1
2020-02-03,21900750,1610612746,1610612759,2019,1
2020-02-02,21900737,1610612765,1610612743,2019,1
2020-02-02,21900738,1610612745,1610612740,2019,1
2020-02-02,21900739,1610612749,1610612756,2019,1
2020-02-02,21900740,1610612761,1610612741,2019,1
2020-02-01,21900727,1610612746,1610612750,2019,1
2020-02-01,21900728,1610612754,1610612752,2019,0
2020-02-01,21900729,1610612753,1610612748,2019,0
2020-02-01,21900730,1610612739,1610612744,2019,0
2020-02-01,21900731,1610612764,1610612751,2019,1
2020-02-01,21900732,1610612738,1610612755,2019,1
2020-02-01,21900733,1610612742,1610612737,2019,1
2020-02-01,21900734,1610612759,1610612766,2019,1
2020-02-01,21900736,1610612758,1610612747,2019,0
2020-02-01,21900735,1610612757,1610612762,2019,1
2020-01-31,21900720,1610612765,1610612761,2019,0
2020-01-31,21900721,1610612751,1610612741,2019,1
2020-01-31,21900722,1610612745,1610612742,2019,1
2020-01-31,21900723,1610612740,1610612763,2019,1
2020-01-31,21900724,1610612749,1610612743,2019,0
2020-01-31,21900725,1610612756,1610612760,2019,0
2020-01-31,21900726,1610612747,1610612757,2019,0
2020-01-30,21900714,1610612739,1610612761,2019,0
2020-01-30,21900715,1610612764,1610612766,2019,1
2020-01-30,21900716,1610612737,1610612755,2019,1
2020-01-30,21900717,1610612738,1610612744,2019,1
2020-01-30,21900718,1610612743,1610612762,2019,1
2020-01-30,21900719,1610612746,1610612758,2019,0
2020-01-29,21900708,1610612754,1610612741,2019,1
2020-01-29,21900709,1610612751,1610612765,2019,1
2020-01-29,21900710,1610612752,1610612763,2019,0
2020-01-29,21900711,1610612759,1610612762,2019,1
2020-01-29,21900712,1610612757,1610612745,2019,1
2020-01-29,21900713,1610612758,1610612760,2019,0
2020-01-28,21900699,1610612766,1610612752,2019,1
2020-01-28,21900702,1610612755,1610612744,2019,1
2020-01-28,21900700,1610612739,1610612740,2019,0
2020-01-28,21900703,1610612761,1610612737,2019,1
2020-01-28,21900701,1610612748,1610612738,2019,0
2020-01-28,21900704,1610612763,1610612743,2019,1
2020-01-28,21900705,1610612749,1610612764,2019,1
2020-01-28,21900706,1610612742,1610612756,2019,0
2020-01-27,21900693,1610612765,1610612739,2019,0
2020-01-27,21900694,1610612748,1610612753,2019,1
2020-01-27,21900695,1610612741,1610612759,2019,1
2020-01-27,21900696,1610612750,1610612758,2019,0
2020-01-27,21900697,1610612760,1610612742,2019,0
2020-01-27,21900698,1610612762,1610612745,2019,0
2020-01-26,21900685,1610612743,1610612745,2019,1
2020-01-26,21900686,1610612759,1610612761,2019,0
2020-01-26,21900687,1610612737,1610612764,2019,1
2020-01-26,21900688,1610612752,1610612751,2019,1
2020-01-26,21900689,1610612753,1610612746,2019,0
2020-01-26,21900690,1610612763,1610612756,2019,1
2020-01-26,21900691,1610612740,1610612738,2019,1
2020-01-26,21900692,1610612757,1610612754,2019,1
2020-01-25,21900680,1610612762,1610612742,2019,1
2020-01-25,21900681,1610612765,1610612751,2019,0
2020-01-25,21900682,1610612739,1610612741,2019,0
2020-01-25,21900683,1610612750,1610612760,2019,0
2020-01-25,21900684,1610612755,1610612747,2019,1
2020-01-24,21900669,1610612766,1610612749,2019,0
2020-01-24,21900670,1610612765,1610612763,2019,0
2020-01-24,21900671,1610612753,1610612738,2019,0
2020-01-24,21900672,1610612752,1610612761,2019,0
2020-01-24,21900673,1610612748,1610612746,2019,0
2020-01-24,21900674,1610612741,1610612758,2019,0
2020-01-24,21900675,1610612750,1610612745,2019,0
2020-01-24,21900676,1610612740,1610612743,2019,0
2020-01-24,21900677,1610612760,1610612737,2019,1
2020-01-24,21900678,1610612759,1610612756,2019,0
2020-01-24,21900679,1610612744,1610612754,2019,0
2020-01-23,21900666,1610612739,1610612764,2019,0
2020-01-23,21900667,1610612751,1610612747,2019,0
2020-01-23,21900668,1610612757,1610612742,2019,0
2020-01-22,21900654,1610612765,1610612758,2019,1
2020-01-22,21900655,1610612753,1610612760,2019,0
2020-01-22,21900660,1610612761,1610612755,2019,1
2020-01-22,21900656,1610612737,1610612746,2019,1
2020-01-22,21900657,1610612738,1610612763,2019,1
2020-01-22,21900658,1610612748,1610612764,2019,1
2020-01-22,21900659,1610612752,1610612747,2019,0
2020-01-22,21900661,1610612741,1610612750,2019,1
2020-01-22,21900662,1610612745,1610612743,2019,1
2020-01-22,21900664,1610612756,1610612754,2019,0
2020-01-22,21900663,1610612740,1610612759,2019,0
2020-01-22,21900665,1610612744,1610612762,2019,0
2020-01-21,21900653,1610612742,1610612746,2019,0
2020-01-20,21900639,1610612764,1610612765,2019,1
2020-01-20,21900640,1610612737,1610612761,2019,0
2020-01-20,21900641,1610612751,1610612755,2019,0
2020-01-20,21900642,1610612766,1610612753,2019,0
2020-01-20,21900643,1610612739,1610612752,2019,0
2020-01-20,21900644,1610612748,1610612758,2019,1
2020-01-20,21900645,1610612745,1610612760,2019,0
2020-01-20,21900646,1610612763,1610612740,2019,0
2020-01-20,21900647,1610612749,1610612741,2019,1
